DATE;REGION;AREA;TEMP
2019-01-19;Чувашия;3;-3.4259259259259256
2019-01-19;Чукотский АО;7;-26.200854700854702
2019-01-19;Ямало-Ненецкий АО;5;-15.538461538461538
2019-01-19;Ярославская обл.;1;-9.11111111111111
2019-01-20;Адыгея;2;1.4444444444444453
2019-01-20;Алтай;4;-17.11111111111111
2019-01-20;Алтайский край;4;-6.626984126984127
2019-01-20;Амурская обл.;7;-26.14814814814815
2019-01-20;Архангельская обл.;6;-20.386363636363633
2019-01-20;Астраханская обл.;2;-1.620370370370371
2019-01-20;Башкортостан;5;-8.916666666666666
2019-01-20;Белгородская обл.;1;-10.74074074074074
2019-01-20;Брянская обл.;1;-5.680555555555555
2019-01-20;Бурятия;4;-13.203703703703702
2019-01-20;Владимирская обл.;1;-7.305555555555555
2019-01-20;Волгоградская обл.;2;-7.829059829059829
2019-01-20;Вологодская обл.;1;-10.854166666666668
2019-01-20;Воронежская обл.;1;-9.402777777777777
2019-01-20;Дагестан;2;1.4047619047619047
2019-01-20;Еврейская АО;7;-18.925925925925924
2019-01-20;Забайкальский край;4;-14.629629629629632
2019-01-20;Ивановская обл.;1;-8.194444444444445
2019-01-20;Иркутская обл.;4;-10.024305555555557
2019-01-20;Кабардино-Балкария;2;2.5
2019-01-20;Калининградская обл.;6;-0.6111111111111119
2019-01-20;Калмыкия;2;-0.31481481481481505
2019-01-20;Калужская обл.;1;-5.458333333333334
2019-01-20;Камчатский край;7;-0.07777777777777785
2019-01-20;Карачаево-Черкессия;2;-4.250000000000001
2019-01-20;Карелия;6;-18.41919191919192
2019-01-20;Кемеровская обл.;4;-4.083333333333333
2019-01-20;Кировская обл.;5;-11.293650793650794
2019-01-20;Коми;6;-18.509259259259263
2019-01-20;Костромская обл.;1;-9.62037037037037
2019-01-20;Краснодарский край;4;1.7638888888888888
2019-01-20;Красноярский край;7;-9.118518518518519
2019-01-20;Крым;2;0.8888888888888887
2019-01-20;Курганская обл.;5;-6.611111111111111
2019-01-20;Курская обл.;1;-9.11111111111111
2019-01-20;Ленинградская обл.;6;-7.041666666666667
2019-01-20;Липецкая обл.;1;-9.472222222222221
2019-01-20;Магаданская обл.;7;-27.88888888888889
2019-01-20;Марий Эл;3;-9.537037037037036
2019-01-20;Мордовия;3;-9.481481481481481
2019-01-20;Москва;1;-4.7592592592592595
2019-01-20;Московская обл.;1;-5.190476190476191
2019-01-20;Мурманская обл.;6;-19.36111111111111
2019-01-20;Ненецкий АО;6;-9.494444444444445
2019-01-20;Нижегородская обл.;3;-8.351851851851851
2019-01-20;Новгородская обл.;6;-4.277777777777779
2019-01-20;Новосибирская обл.;4;-4.341269841269841
2019-01-20;Омская обл.;4;-6.206349206349205
2019-01-20;Оренбургская обл.;5;-7.7592592592592595
2019-01-20;Орловская обл.;1;-7.305555555555555
2019-01-20;Пензенская обл.;3;-10.933333333333334
2019-01-20;Пермский край;5;-10.381944444444446
2019-01-20;Приморский край;7;-12.837301587301587
2019-01-20;Псковская обл.;6;-3.7777777777777777
2019-01-20;Ростовская обл.;2;-4.15
2019-01-20;Рязанская обл.;1;-7.633333333333335
2019-01-20;Самарская обл.;3;-9.547619047619047
2019-01-20;Санкт-Петербург;6;-7.944444444444445
2019-01-20;Саратовская обл.;3;-9.962962962962964
2019-01-20;Саха (Якутия);7;-34.47643097643097
2019-01-20;Сахалинская обл.;7;-17.0
2019-01-20;Свердловская обл.;5;-7.715277777777778
2019-01-20;Северная Осетия;2;1.5000000000000016
2019-01-20;Смоленская обл.;1;-4.611111111111112
2019-01-20;Ставропольский край;2;1.3492063492063493
2019-01-20;Тамбовская обл.;1;-9.88888888888889
2019-01-20;Татарстан;3;-9.660493827160494
2019-01-20;Тверская обл.;1;-4.63888888888889
2019-01-20;Томская обл.;4;-8.238095238095239
2019-01-20;Тульская обл.;1;-6.597222222222221
2019-01-20;Тыва;4;-27.658730158730158
2019-01-20;Тюменская обл.;5;-7.479166666666667
2019-01-20;Удмуртия;5;-9.981481481481481
2019-01-20;Ульяновская обл.;3;-10.888888888888891
2019-01-20;ХМАО – Югра;5;-9.87037037037037
2019-01-20;Хабаровский край;7;-20.738888888888887
2019-01-20;Хакасия;4;-10.194444444444445
2019-01-20;Челябинская обл.;5;-6.097222222222222
2019-01-20;Чечня;2;2.2777777777777786
2019-01-20;Чувашия;3;-9.814814814814815
2019-01-20;Чукотский АО;7;-27.876068376068375
2019-01-20;Ямало-Ненецкий АО;5;-23.38235294117647
2019-01-20;Ярославская обл.;1;-6.1
2019-01-21;Адыгея;2;5.888888888888889
2019-01-21;Алтай;4;-15.277777777777779
2019-01-21;Алтайский край;4;-5.666666666666666
2019-01-21;Амурская обл.;7;-23.699074074074076
2019-01-21;Архангельская обл.;6;-21.65608465608466
2019-01-21;Астраханская обл.;2;-2.685185185185185
2019-01-21;Башкортостан;5;-12.006944444444445
2019-01-21;Белгородская обл.;1;-8.037037037037036
2019-01-21;Брянская обл.;1;-6.611111111111111
2019-01-21;Бурятия;4;-10.878787878787877
2019-01-21;Владимирская обл.;1;-8.472222222222221
2019-01-21;Волгоградская обл.;2;-6.305555555555556
2019-01-21;Вологодская обл.;1;-15.290123456790123
2019-01-21;Воронежская обл.;1;-7.805555555555555
2019-01-21;Дагестан;2;3.62037037037037
2019-01-21;Еврейская АО;7;-19.37037037037037
2019-01-21;Забайкальский край;4;-14.646464646464647
2019-01-21;Ивановская обл.;1;-9.61111111111111
2019-01-21;Иркутская обл.;4;-10.591666666666665
2019-01-21;Кабардино-Балкария;2;0.2500000000000006
2019-01-21;Калининградская обл.;6;-2.3888888888888893
2019-01-21;Калмыкия;2;-0.10185185185185196
2019-01-21;Калужская обл.;1;-7.319444444444445
2019-01-21;Камчатский край;7;-0.2925925925925921
2019-01-21;Карачаево-Черкессия;2;-1.861111111111112
2019-01-21;Карелия;6;-17.369047619047624
2019-01-21;Кемеровская обл.;4;-4.208333333333334
2019-01-21;Кировская обл.;5;-8.555555555555555
2019-01-21;Коми;6;-23.19191919191919
2019-01-21;Костромская обл.;1;-9.222222222222223
2019-01-21;Краснодарский край;4;4.826388888888888
2019-01-21;Красноярский край;7;-13.094202898550723
2019-01-21;Крым;2;3.1805555555555554
2019-01-21;Курганская обл.;5;-10.648148148148149
2019-01-21;Курская обл.;1;-8.38888888888889
2019-01-21;Ленинградская обл.;6;-16.518518518518523
2019-01-21;Липецкая обл.;1;-9.0
2019-01-21;Магаданская обл.;7;-25.78395061728395
2019-01-21;Марий Эл;3;-7.888888888888888
2019-01-21;Мордовия;3;-8.962962962962964
2019-01-21;Москва;1;-8.518518518518519
2019-01-21;Московская обл.;1;-8.563492063492063
2019-01-21;Мурманская обл.;6;-20.199999999999996
2019-01-21;Ненецкий АО;6;-16.18888888888889
2019-01-21;Нижегородская обл.;3;-8.228395061728396
2019-01-21;Новгородская обл.;6;-13.777777777777779
2019-01-21;Новосибирская обл.;4;-4.100694444444445
2019-01-21;Омская обл.;4;-5.801587301587302
2019-01-21;Оренбургская обл.;5;-13.620370370370372
2019-01-21;Орловская обл.;1;-7.916666666666667
2019-01-21;Пензенская обл.;3;-9.411111111111111
2019-01-21;Пермский край;5;-11.07638888888889
2019-01-21;Приморский край;7;-12.888888888888888
2019-01-21;Псковская обл.;6;-11.622222222222222
2019-01-21;Ростовская обл.;2;0.2962962962962956
2019-01-21;Рязанская обл.;1;-8.51111111111111
2019-01-21;Самарская обл.;3;-11.357142857142858
2019-01-21;Санкт-Петербург;6;-17.88888888888889
2019-01-21;Саратовская обл.;3;-10.375
2019-01-21;Саха (Якутия);7;-34.87726098191215
2019-01-21;Сахалинская обл.;7;-12.761111111111111
2019-01-21;Свердловская обл.;5;-11.166666666666666
2019-01-21;Северная Осетия;2;-0.44444444444444486
2019-01-21;Смоленская обл.;1;-8.177777777777777
2019-01-21;Ставропольский край;2;0.9126984126984128
2019-01-21;Тамбовская обл.;1;-9.299999999999999
2019-01-21;Татарстан;3;-9.944444444444443
2019-01-21;Тверская обл.;1;-12.183333333333332
2019-01-21;Томская обл.;4;-5.912698412698413
2019-01-21;Тульская обл.;1;-7.916666666666666
2019-01-21;Тыва;4;-28.99206349206349
2019-01-21;Тюменская обл.;5;-9.215277777777779
2019-01-21;Удмуртия;5;-9.833333333333334
2019-01-21;Ульяновская обл.;3;-9.444444444444445
2019-01-21;ХМАО – Югра;5;-10.375816993464053
2019-01-21;Хабаровский край;7;-22.47037037037037
2019-01-21;Хакасия;4;-14.018518518518519
2019-01-21;Челябинская обл.;5;-12.38888888888889
2019-01-21;Чечня;2;0.11111111111111269
2019-01-21;Чувашия;3;-8.962962962962962
2019-01-21;Чукотский АО;7;-23.73931623931624
2019-01-21;Ямало-Ненецкий АО;5;-18.5
2019-01-21;Ярославская обл.;1;-11.444444444444445
2019-01-22;Адыгея;2;0.8333333333333334
2019-01-22;Алтай;4;-8.0
2019-01-22;Алтайский край;4;-8.159722222222221
2019-01-22;Амурская обл.;7;-19.559829059829063
2019-01-22;Архангельская обл.;6;-21.729797979797983
2019-01-22;Астраханская обл.;2;-2.8222222222222224
2019-01-22;Башкортостан;5;-11.131944444444445
2019-01-22;Белгородская обл.;1;-12.666666666666666
2019-01-22;Брянская обл.;1;-10.23611111111111
2019-01-22;Бурятия;4;-13.611111111111112
2019-01-22;Владимирская обл.;1;-17.61111111111111
2019-01-22;Волгоградская обл.;2;-10.619047619047619
2019-01-22;Вологодская обл.;1;-18.76388888888889
2019-01-22;Воронежская обл.;1;-12.534722222222223
2019-01-22;Дагестан;2;2.6984126984126973
2019-01-22;Еврейская АО;7;-16.97222222222222
2019-01-22;Забайкальский край;4;-13.86868686868687
2019-01-22;Ивановская обл.;1;-17.77777777777778
2019-01-22;Иркутская обл.;4;-12.732638888888888
2019-01-22;Кабардино-Балкария;2;1.8333333333333337
2019-01-22;Калининградская обл.;6;-5.166666666666667
2019-01-22;Калмыкия;2;-2.4722222222222228
2019-01-22;Калужская обл.;1;-16.26388888888889
2019-01-22;Камчатский край;7;-2.5158730158730154
2019-01-22;Карачаево-Черкессия;2;-3.1111111111111116
2019-01-22;Карелия;6;-19.646825396825395
2019-01-22;Кемеровская обл.;4;-4.986111111111111
2019-01-22;Кировская обл.;5;-15.351851851851853
2019-01-22;Коми;6;-26.035714285714285
2019-01-22;Костромская обл.;1;-19.537037037037038
2019-01-22;Краснодарский край;4;-1.047619047619048
2019-01-22;Красноярский край;7;-9.75084175084175
2019-01-22;Крым;2;-2.75
2019-01-22;Курганская обл.;5;-11.555555555555557
2019-01-22;Курская обл.;1;-11.222222222222221
2019-01-22;Ленинградская обл.;6;-16.300925925925927
2019-01-22;Липецкая обл.;1;-15.25
2019-01-22;Магаданская обл.;7;-24.095238095238095
2019-01-22;Марий Эл;3;-15.5
2019-01-22;Мордовия;3;-15.944444444444443
2019-01-22;Москва;1;-15.277777777777779
2019-01-22;Московская обл.;1;-15.626984126984127
2019-01-22;Мурманская обл.;6;-15.560606060606062
2019-01-22;Ненецкий АО;6;-17.25
2019-01-22;Нижегородская обл.;3;-17.796296296296294
2019-01-22;Новгородская обл.;6;-17.51388888888889
2019-01-22;Новосибирская обл.;4;-11.032407407407407
2019-01-22;Омская обл.;4;-14.293650793650793
2019-01-22;Оренбургская обл.;5;-10.055555555555555
2019-01-22;Орловская обл.;1;-13.61111111111111
2019-01-22;Пензенская обл.;3;-15.333333333333334
2019-01-22;Пермский край;5;-13.01388888888889
2019-01-22;Приморский край;7;-9.307692307692308
2019-01-22;Псковская обл.;6;-16.7
2019-01-22;Ростовская обл.;2;-7.179012345679013
2019-01-22;Рязанская обл.;1;-17.133333333333333
2019-01-22;Самарская обл.;3;-13.436507936507937
2019-01-22;Санкт-Петербург;6;-14.222222222222221
2019-01-22;Саратовская обл.;3;-13.597222222222221
2019-01-22;Саха (Якутия);7;-34.75456053067993
2019-01-22;Сахалинская обл.;7;-10.222222222222221
2019-01-22;Свердловская обл.;5;-13.11904761904762
2019-01-22;Смоленская обл.;1;-16.733333333333334
2019-01-22;Ставропольский край;2;-0.611111111111111
2019-01-22;Тамбовская обл.;1;-15.322222222222223
2019-01-22;Татарстан;3;-14.24074074074074
2019-01-22;Тверская обл.;1;-16.616666666666667
2019-01-22;Томская обл.;4;-9.150793650793654
2019-01-22;Тульская обл.;1;-15.555555555555555
2019-01-22;Тыва;4;-28.37037037037037
2019-01-22;Тюменская обл.;5;-11.256944444444446
2019-01-22;Удмуртия;5;-12.481481481481481
2019-01-22;Ульяновская обл.;3;-14.592592592592593
2019-01-22;ХМАО – Югра;5;-12.687500000000002
2019-01-22;Хабаровский край;7;-19.718749999999996
2019-01-22;Хакасия;4;-8.455555555555554
2019-01-22;Челябинская обл.;5;-11.36111111111111
2019-01-22;Чечня;2;-0.16666666666666707
2019-01-22;Чувашия;3;-16.518518518518515
2019-01-22;Чукотский АО;7;-25.873456790123456
2019-01-22;Ямало-Ненецкий АО;5;-21.41111111111111
2019-01-22;Ярославская обл.;1;-17.855555555555558
2019-01-23;Адыгея;2;0.9999999999999984
2019-01-23;Алтай;4;-12.11111111111111
2019-01-23;Алтайский край;4;-13.11904761904762
2019-01-23;Амурская обл.;7;-20.171717171717173
2019-01-23;Архангельская обл.;6;-20.60714285714286
2019-01-23;Астраханская обл.;2;-8.425925925925926
2019-01-23;Башкортостан;5;-18.58730158730159
2019-01-23;Белгородская обл.;1;-9.962962962962962
2019-01-23;Брянская обл.;1;-11.777777777777779
2019-01-23;Бурятия;4;-15.671717171717171
2019-01-23;Владимирская обл.;1;-18.02777777777778
2019-01-23;Волгоградская обл.;2;-14.742424242424242
2019-01-23;Вологодская обл.;1;-15.840277777777777
2019-01-23;Воронежская обл.;1;-13.880952380952381
2019-01-23;Дагестан;2;1.0555555555555551
2019-01-23;Еврейская АО;7;-18.84722222222222
2019-01-23;Забайкальский край;4;-19.21666666666666
2019-01-23;Ивановская обл.;1;-15.416666666666668
2019-01-23;Иркутская обл.;4;-14.298245614035089
2019-01-23;Кабардино-Балкария;2;-2.1111111111111116
2019-01-23;Калининградская обл.;6;-9.833333333333334
2019-01-23;Калмыкия;2;-5.537037037037037
2019-01-23;Калужская обл.;1;-17.847222222222225
2019-01-23;Камчатский край;7;-8.9017094017094
2019-01-23;Карачаево-Черкессия;2;-2.833333333333333
2019-01-23;Карелия;6;-16.994444444444447
2019-01-23;Кемеровская обл.;4;-10.166666666666666
2019-01-23;Кировская обл.;5;-22.368055555555557
2019-01-23;Коми;6;-24.24691358024691
2019-01-23;Костромская обл.;1;-18.453703703703702
2019-01-23;Краснодарский край;4;-0.16666666666666716
2019-01-23;Красноярский край;7;-11.823232323232324
2019-01-23;Крым;2;5.111111111111112
2019-01-23;Курганская обл.;5;-11.027777777777779
2019-01-23;Курская обл.;1;-10.611111111111112
2019-01-23;Ленинградская обл.;6;-13.277777777777779
2019-01-23;Липецкая обл.;1;-20.63888888888889
2019-01-23;Магаданская обл.;7;-20.819444444444443
2019-01-23;Марий Эл;3;-18.48148148148148
2019-01-23;Мордовия;3;-22.37037037037037
2019-01-23;Москва;1;-15.629629629629632
2019-01-23;Московская обл.;1;-17.08730158730159
2019-01-23;Мурманская обл.;6;-14.333333333333332
2019-01-23;Ненецкий АО;6;-20.066666666666666
2019-01-23;Нижегородская обл.;3;-19.055555555555557
2019-01-23;Новгородская обл.;6;-11.805555555555555
2019-01-23;Новосибирская обл.;4;-12.739583333333336
2019-01-23;Омская обл.;4;-12.706349206349206
2019-01-23;Оренбургская обл.;5;-22.733333333333334
2019-01-23;Орловская обл.;1;-16.444444444444446
2019-01-23;Пензенская обл.;3;-23.58888888888889
2019-01-23;Пермский край;5;-20.15277777777778
2019-01-23;Приморский край;7;-9.064102564102564
2019-01-23;Псковская обл.;6;-8.944444444444445
2019-01-23;Ростовская обл.;2;-5.9722222222222205
2019-01-23;Рязанская обл.;1;-21.77777777777778
2019-01-23;Самарская обл.;3;-21.333333333333332
2019-01-23;Санкт-Петербург;6;-12.61111111111111
2019-01-23;Саратовская обл.;3;-22.71759259259259
2019-01-23;Саха (Якутия);7;-35.22675736961452
2019-01-23;Сахалинская обл.;7;-10.244444444444444
2019-01-23;Свердловская обл.;5;-18.895833333333336
2019-01-23;Северная Осетия;2;-0.8888888888888897
2019-01-23;Смоленская обл.;1;-16.233333333333334
2019-01-23;Ставропольский край;2;-3.222222222222222
2019-01-23;Тамбовская обл.;1;-22.133333333333333
2019-01-23;Татарстан;3;-20.629629629629633
2019-01-23;Тверская обл.;1;-14.98333333333333
2019-01-23;Томская обл.;4;-11.559523809523808
2019-01-23;Тульская обл.;1;-19.652777777777775
2019-01-23;Тыва;4;-27.158730158730158
2019-01-23;Тюменская обл.;5;-17.13888888888889
2019-01-23;Удмуртия;5;-19.85185185185185
2019-01-23;Ульяновская обл.;3;-21.583333333333332
2019-01-23;ХМАО – Югра;5;-16.70740740740741
2019-01-23;Хабаровский край;7;-15.910052910052908
2019-01-23;Хакасия;4;-12.655555555555555
2019-01-23;Челябинская обл.;5;-18.15277777777778
2019-01-23;Чечня;2;-1.2777777777777781
2019-01-23;Чувашия;3;-20.11111111111111
2019-01-23;Чукотский АО;7;-24.142857142857142
2019-01-23;Ямало-Ненецкий АО;5;-25.288888888888888
2019-01-23;Ярославская обл.;1;-14.711111111111112
2019-01-24;Адыгея;2;6.388888888888889
2019-01-24;Алтай;4;-13.444444444444445
2019-01-24;Алтайский край;4;-11.159722222222223
2019-01-24;Амурская обл.;7;-15.786324786324782
2019-01-24;Архангельская обл.;6;-17.342995169082123
2019-01-24;Астраханская обл.;2;-3.638888888888889
2019-01-24;Башкортостан;5;-19.76388888888889
2019-01-24;Белгородская обл.;1;-9.25
2019-01-24;Брянская обл.;1;-11.23611111111111
2019-01-24;Бурятия;4;-18.50462962962963
2019-01-24;Владимирская обл.;1;-18.0
2019-01-24;Волгоградская обл.;2;-5.921296296296295
2019-01-24;Вологодская обл.;1;-14.253086419753085
2019-01-24;Воронежская обл.;1;-6.986111111111111
2019-01-24;Дагестан;2;4.587301587301587
2019-01-24;Еврейская АО;7;-17.27777777777778
2019-01-24;Забайкальский край;4;-17.29259259259259
2019-01-24;Ивановская обл.;1;-17.52777777777778
2019-01-24;Иркутская обл.;4;-20.06388888888889
2019-01-24;Кабардино-Балкария;2;-0.7499999999999998
2019-01-24;Калининградская обл.;6;-11.11111111111111
2019-01-24;Калмыкия;2;-0.8240740740740743
2019-01-24;Калужская обл.;1;-14.402777777777779
2019-01-24;Камчатский край;7;-10.545454545454547
2019-01-24;Карачаево-Черкессия;2;0.7499999999999998
2019-01-24;Карелия;6;-17.286324786324784
2019-01-24;Кемеровская обл.;4;-13.194444444444443
2019-01-24;Кировская обл.;5;-17.847222222222225
2019-01-24;Коми;6;-20.548611111111114
2019-01-24;Костромская обл.;1;-15.814814814814815
2019-01-24;Краснодарский край;4;3.675925925925926
2019-01-24;Красноярский край;7;-17.224137931034488
2019-01-24;Крым;2;8.592592592592593
2019-01-24;Курганская обл.;5;-21.833333333333332
2019-01-24;Курская обл.;1;-11.388888888888891
2019-01-24;Ленинградская обл.;6;-12.752525252525253
2019-01-24;Липецкая обл.;1;-13.583333333333332
2019-01-24;Магаданская обл.;7;-26.53968253968254
2019-01-24;Марий Эл;3;-17.499999999999996
2019-01-24;Мордовия;3;-18.5
2019-01-24;Москва;1;-14.148148148148147
2019-01-24;Московская обл.;1;-15.34126984126984
2019-01-24;Мурманская обл.;6;-14.310185185185183
2019-01-24;Ненецкий АО;6;-27.01851851851852
2019-01-24;Нижегородская обл.;3;-17.401234567901234
2019-01-24;Новгородская обл.;6;-10.48611111111111
2019-01-24;Новосибирская обл.;4;-12.29166666666667
2019-01-24;Омская обл.;4;-12.777777777777777
2019-01-24;Оренбургская обл.;5;-22.703703703703706
2019-01-24;Орловская обл.;1;-13.222222222222221
2019-01-24;Пензенская обл.;3;-16.088888888888892
2019-01-24;Пермский край;5;-21.53472222222222
2019-01-24;Приморский край;7;-11.40740740740741
2019-01-24;Псковская обл.;6;-8.533333333333335
2019-01-24;Ростовская обл.;2;-0.23737373737373718
2019-01-24;Рязанская обл.;1;-17.544444444444444
2019-01-24;Самарская обл.;3;-19.619047619047617
2019-01-24;Санкт-Петербург;6;-13.61111111111111
2019-01-24;Саратовская обл.;3;-16.752525252525256
2019-01-24;Саха (Якутия);7;-32.352880658436206
2019-01-24;Сахалинская обл.;7;-5.351851851851851
2019-01-24;Свердловская обл.;5;-22.44444444444445
2019-01-24;Северная Осетия;2;0.22222222222222143
2019-01-24;Смоленская обл.;1;-14.866666666666665
2019-01-24;Ставропольский край;2;-0.571428571428572
2019-01-24;Тамбовская обл.;1;-12.788888888888888
2019-01-24;Татарстан;3;-19.086419753086417
2019-01-24;Тверская обл.;1;-13.205555555555554
2019-01-24;Томская обл.;4;-12.630952380952381
2019-01-24;Тульская обл.;1;-15.48611111111111
2019-01-24;Тыва;4;-27.91269841269841
2019-01-24;Тюменская обл.;5;-24.064814814814813
2019-01-24;Удмуртия;5;-20.796296296296294
2019-01-24;Ульяновская обл.;3;-19.796296296296294
2019-01-24;ХМАО – Югра;5;-26.42483660130719
2019-01-24;Хабаровский край;7;-15.505555555555555
2019-01-24;Хакасия;4;-16.703703703703706
2019-01-24;Челябинская обл.;5;-21.083333333333332
2019-01-24;Чечня;2;0.055555555555556344
2019-01-24;Чувашия;3;-18.703703703703706
2019-01-24;Чукотский АО;7;-26.482905982905983
2019-01-24;Ямало-Ненецкий АО;5;-29.305555555555557
2019-01-24;Ярославская обл.;1;-15.188888888888888
2019-01-25;Адыгея;2;7.5
2019-01-25;Алтай;4;-16.47222222222222
2019-01-25;Алтайский край;4;-17.534722222222225
2019-01-25;Амурская обл.;7;-15.957264957264957
2019-01-25;Архангельская обл.;6;-21.994708994708997
2019-01-25;Астраханская обл.;2;-0.3666666666666665
2019-01-25;Башкортостан;5;-14.194444444444443
2019-01-25;Белгородская обл.;1;-15.444444444444445
2019-01-25;Брянская обл.;1;-12.38888888888889
2019-01-25;Бурятия;4;-19.212962962962962
2019-01-25;Владимирская обл.;1;-16.444444444444443
2019-01-25;Волгоградская обл.;2;-12.749999999999998
2019-01-25;Вологодская обл.;1;-19.04938271604938
2019-01-25;Воронежская обл.;1;-17.215277777777775
2019-01-25;Дагестан;2;5.092592592592593
2019-01-25;Еврейская АО;7;-19.037037037037038
2019-01-25;Забайкальский край;4;-20.982905982905987
2019-01-25;Ивановская обл.;1;-17.805555555555557
2019-01-25;Иркутская обл.;4;-20.225694444444443
2019-01-25;Кабардино-Балкария;2;1.6388888888888886
2019-01-25;Калининградская обл.;6;-7.833333333333333
2019-01-25;Калмыкия;2;-0.14814814814814894
2019-01-25;Калужская обл.;1;-13.819444444444445
2019-01-25;Камчатский край;7;-12.63888888888889
2019-01-25;Карачаево-Черкессия;2;0.7222222222222225
2019-01-25;Карелия;6;-21.632478632478634
2019-01-25;Кемеровская обл.;4;-11.86111111111111
2019-01-25;Кировская обл.;5;-18.95138888888889
2019-01-25;Коми;6;-20.449074074074073
2019-01-25;Костромская обл.;1;-18.731481481481485
2019-01-25;Краснодарский край;4;3.5092592592592595
2019-01-25;Красноярский край;7;-14.94863731656185
2019-01-25;Крым;2;3.875
2019-01-25;Курганская обл.;5;-17.62962962962963
2019-01-25;Курская обл.;1;-16.203703703703702
2019-01-25;Ленинградская обл.;6;-16.56060606060606
2019-01-25;Липецкая обл.;1;-18.444444444444443
2019-01-25;Магаданская обл.;7;-27.768518518518515
2019-01-25;Марий Эл;3;-17.61111111111111
2019-01-25;Мордовия;3;-19.944444444444443
2019-01-25;Москва;1;-13.814814814814815
2019-01-25;Московская обл.;1;-15.055555555555557
2019-01-25;Мурманская обл.;6;-19.444444444444446
2019-01-25;Ненецкий АО;6;-26.744444444444447
2019-01-25;Нижегородская обл.;3;-18.4320987654321
2019-01-25;Новгородская обл.;6;-17.15277777777778
2019-01-25;Новосибирская обл.;4;-18.65972222222222
2019-01-25;Омская обл.;4;-21.174603174603174
2019-01-25;Оренбургская обл.;5;-12.962962962962962
2019-01-25;Орловская обл.;1;-15.86111111111111
2019-01-25;Пензенская обл.;3;-20.3
2019-01-25;Пермский край;5;-16.42361111111111
2019-01-25;Приморский край;7;-8.714285714285714
2019-01-25;Псковская обл.;6;-14.044444444444446
2019-01-25;Ростовская обл.;2;-1.7500000000000004
2019-01-25;Рязанская обл.;1;-18.477777777777778
2019-01-25;Самарская обл.;3;-16.77777777777778
2019-01-25;Санкт-Петербург;6;-16.11111111111111
2019-01-25;Саратовская обл.;3;-15.995370370370372
2019-01-25;Саха (Якутия);7;-34.096707818930035
2019-01-25;Сахалинская обл.;7;-9.38888888888889
2019-01-25;Свердловская обл.;5;-16.0625
2019-01-25;Северная Осетия;2;3.3888888888888897
2019-01-25;Смоленская обл.;1;-12.566666666666666
2019-01-25;Ставропольский край;2;1.7698412698412695
2019-01-25;Тамбовская обл.;1;-19.288888888888888
2019-01-25;Татарстан;3;-17.290123456790123
2019-01-25;Тверская обл.;1;-16.977777777777778
2019-01-25;Томская обл.;4;-15.982905982905983
2019-01-25;Тульская обл.;1;-15.319444444444446
2019-01-25;Тыва;4;-23.25
2019-01-25;Тюменская обл.;5;-20.819444444444443
2019-01-25;Удмуртия;5;-16.48148148148148
2019-01-25;Ульяновская обл.;3;-18.81111111111111
2019-01-25;ХМАО – Югра;5;-25.9093567251462
2019-01-25;Хабаровский край;7;-17.17989417989418
2019-01-25;Хакасия;4;-13.833333333333332
2019-01-25;Челябинская обл.;5;-15.819444444444445
2019-01-25;Чечня;2;2.5555555555555562
2019-01-25;Чувашия;3;-17.722222222222225
2019-01-25;Чукотский АО;7;-30.60185185185185
2019-01-25;Ямало-Ненецкий АО;5;-31.707602339181292
2019-01-25;Ярославская обл.;1;-18.822222222222223
2019-01-26;Адыгея;2;5.055555555555556
2019-01-26;Алтай;4;-20.13888888888889
2019-01-26;Алтайский край;4;-11.873015873015873
2019-01-26;Амурская обл.;7;-18.904040404040405
2019-01-26;Архангельская обл.;6;-28.03086419753087
2019-01-26;Астраханская обл.;2;-3.5833333333333335
2019-01-26;Башкортостан;5;-22.23809523809524
2019-01-26;Белгородская обл.;1;-7.148148148148148
2019-01-26;Брянская обл.;1;-9.48611111111111
2019-01-26;Бурятия;4;-15.581481481481482
2019-01-26;Владимирская обл.;1;-12.88888888888889
2019-01-26;Волгоградская обл.;2;-16.368686868686872
2019-01-26;Вологодская обл.;1;-14.079365079365079
2019-01-26;Воронежская обл.;1;-11.541666666666668
2019-01-26;Дагестан;2;3.5185185185185177
2019-01-26;Еврейская АО;7;-16.708333333333332
2019-01-26;Забайкальский край;4;-16.317460317460316
2019-01-26;Ивановская обл.;1;-13.916666666666668
2019-01-26;Иркутская обл.;4;-17.21794871794872
2019-01-26;Кабардино-Балкария;2;1.0555555555555547
2019-01-26;Калининградская обл.;6;-5.944444444444445
2019-01-26;Калмыкия;2;-3.077777777777778
2019-01-26;Калужская обл.;1;-10.652777777777779
2019-01-26;Камчатский край;7;-15.922222222222222
2019-01-26;Карачаево-Черкессия;2;0.36111111111111127
2019-01-26;Карелия;6;-20.82638888888889
2019-01-26;Кемеровская обл.;4;-13.694444444444443
2019-01-26;Кировская обл.;5;-21.12698412698413
2019-01-26;Коми;6;-27.49673202614379
2019-01-26;Костромская обл.;1;-17.02777777777778
2019-01-26;Краснодарский край;4;4.185185185185184
2019-01-26;Красноярский край;7;-17.527210884353742
2019-01-26;Крым;2;5.166666666666666
2019-01-26;Курганская обл.;5;-18.24074074074074
2019-01-26;Курская обл.;1;-8.314814814814815
2019-01-26;Ленинградская обл.;6;-11.84259259259259
2019-01-26;Липецкая обл.;1;-11.694444444444445
2019-01-26;Магаданская обл.;7;-31.07936507936508
