DATE;REGION;AREA;TEMP
2021-02-14;Татарстан;3;-11.75925925925926
2021-02-14;Тверская обл.;1;-13.227777777777778
2021-02-14;Томская обл.;4;-15.550505050505047
2021-02-14;Тульская обл.;1;-16.333333333333332
2021-02-14;Тыва;4;-19.58730158730159
2021-02-14;Тюменская обл.;5;-2.325396825396826
2021-02-14;Удмуртия;5;-9.61111111111111
2021-02-14;Ульяновская обл.;3;-14.925925925925926
2021-02-14;ХМАО – Югра;5;-22.67676767676768
2021-02-14;Хабаровский край;7;-11.386243386243386
2021-02-14;Хакасия;4;-13.708333333333334
2021-02-14;Челябинская обл.;5;-5.122222222222222
2021-02-14;Чувашия;3;-15.722222222222221
2021-02-14;Чукотский АО;7;-26.25
2021-02-14;Ямало-Ненецкий АО;5;-36.96388888888889
2021-02-14;Ярославская обл.;1;-14.955555555555557
2021-02-15;Адыгея;2;-7.055555555555555
2021-02-15;Алтай;4;-8.75
2021-02-15;Алтайский край;4;-6.868055555555557
2021-02-15;Амурская обл.;7;-22.85069444444444
2021-02-15;Архангельская обл.;6;-21.069023569023567
2021-02-15;Астраханская обл.;2;-5.666666666666667
2021-02-15;Башкортостан;5;-16.333333333333332
2021-02-15;Белгородская обл.;1;-13.166666666666666
2021-02-15;Брянская обл.;1;-12.666666666666666
2021-02-15;Бурятия;4;-23.192307692307693
2021-02-15;Владимирская обл.;1;-18.333333333333336
2021-02-15;Волгоградская обл.;2;-11.650793650793654
2021-02-15;Вологодская обл.;1;-19.465277777777775
2021-02-15;Воронежская обл.;1;-12.590277777777777
2021-02-15;Дагестан;2;0.9206349206349206
2021-02-15;Еврейская АО;7;-14.111111111111112
2021-02-15;Забайкальский край;4;-25.027777777777775
2021-02-15;Ивановская обл.;1;-19.694444444444443
2021-02-15;Ингушетия;2;-3.7777777777777777
2021-02-15;Иркутская обл.;4;-24.547619047619047
2021-02-15;Кабардино-Балкария;2;-2.750000000000001
2021-02-15;Калининградская обл.;6;-2.0555555555555554
2021-02-15;Калмыкия;2;-5.972222222222221
2021-02-15;Калужская обл.;1;-16.916666666666664
2021-02-15;Камчатский край;7;-11.786324786324787
2021-02-15;Карачаево-Черкессия;2;-6.583333333333334
2021-02-15;Карелия;6;-18.53703703703704
2021-02-15;Кемеровская обл.;4;-4.736111111111112
2021-02-15;Кировская обл.;5;-22.09722222222222
2021-02-15;Коми;6;-25.31372549019608
2021-02-15;Костромская обл.;1;-20.14814814814815
2021-02-15;Краснодарский край;4;-5.861111111111112
2021-02-15;Красноярский край;7;-20.39247311827957
2021-02-15;Крым;2;-3.9629629629629632
2021-02-15;Курганская обл.;5;-12.351851851851853
2021-02-15;Курская обл.;1;-14.925925925925926
2021-02-15;Ленинградская обл.;6;-16.287037037037035
2021-02-15;Липецкая обл.;1;-15.75
2021-02-15;Магаданская обл.;7;-28.428571428571427
2021-02-15;Марий Эл;3;-20.796296296296294
2021-02-15;Мордовия;3;-19.777777777777775
2021-02-15;Москва;1;-17.314814814814817
2021-02-15;Московская обл.;1;-18.166666666666668
2021-02-15;Мурманская обл.;6;-20.459595959595962
2021-02-15;Ненецкий АО;6;-27.25308641975309
2021-02-15;Нижегородская обл.;3;-20.950617283950617
2021-02-15;Новгородская обл.;6;-16.388888888888893
2021-02-15;Новосибирская обл.;4;-4.375000000000001
2021-02-15;Омская обл.;4;-4.952380952380952
2021-02-15;Оренбургская обл.;5;-12.511111111111111
2021-02-15;Орловская обл.;1;-16.5
2021-02-15;Пензенская обл.;3;-20.144444444444446
2021-02-15;Пермский край;5;-17.59027777777778
2021-02-15;Приморский край;7;-11.194444444444445
2021-02-15;Псковская обл.;6;-12.688888888888888
2021-02-15;Ростовская обл.;2;-8.671717171717171
2021-02-15;Рязанская обл.;1;-19.077777777777776
2021-02-15;Самарская обл.;3;-19.61904761904762
2021-02-15;Санкт-Петербург;6;-13.38888888888889
2021-02-15;Саратовская обл.;3;-17.8287037037037
2021-02-15;Саха (Якутия);7;-30.497716894977163
2021-02-15;Сахалинская обл.;7;-5.703703703703703
2021-02-15;Свердловская обл.;5;-21.65555555555556
2021-02-15;Смоленская обл.;1;-14.755555555555555
2021-02-15;Ставропольский край;2;-5.690476190476191
2021-02-15;Тамбовская обл.;1;-17.322222222222223
2021-02-15;Татарстан;3;-19.753086419753085
2021-02-15;Тверская обл.;1;-16.9
2021-02-15;Томская обл.;4;-5.111111111111112
2021-02-15;Тульская обл.;1;-17.347222222222225
2021-02-15;Тыва;4;-18.666666666666664
2021-02-15;Тюменская обл.;5;-11.958333333333334
2021-02-15;Удмуртия;5;-18.425925925925924
2021-02-15;Ульяновская обл.;3;-20.38888888888889
2021-02-15;ХМАО – Югра;5;-19.229166666666664
2021-02-15;Хабаровский край;7;-13.219576719576718
2021-02-15;Хакасия;4;-7.066666666666667
2021-02-15;Челябинская обл.;5;-15.822222222222223
2021-02-15;Чувашия;3;-20.59259259259259
2021-02-15;Чукотский АО;7;-24.787581699346408
2021-02-15;Ямало-Ненецкий АО;5;-28.709401709401707
2021-02-15;Ярославская обл.;1;-19.21111111111111
2021-02-16;Адыгея;2;-8.5
2021-02-16;Алтай;4;-6.0555555555555545
2021-02-16;Алтайский край;4;-2.3194444444444446
2021-02-16;Амурская обл.;7;-16.253968253968257
2021-02-16;Архангельская обл.;6;-22.583333333333336
2021-02-16;Астраханская обл.;2;-8.333333333333334
2021-02-16;Башкортостан;5;-21.90972222222222
2021-02-16;Белгородская обл.;1;-15.296296296296296
2021-02-16;Брянская обл.;1;-14.277777777777779
2021-02-16;Бурятия;4;-25.11965811965812
2021-02-16;Владимирская обл.;1;-18.416666666666664
2021-02-16;Волгоградская обл.;2;-13.576923076923078
2021-02-16;Вологодская обл.;1;-18.460317460317462
2021-02-16;Воронежская обл.;1;-13.791666666666666
2021-02-16;Дагестан;2;-1.5158730158730163
2021-02-16;Еврейская АО;7;-10.666666666666666
2021-02-16;Забайкальский край;4;-25.687499999999993
2021-02-16;Ивановская обл.;1;-18.13888888888889
2021-02-16;Ингушетия;2;-5.777777777777777
2021-02-16;Иркутская обл.;4;-21.938271604938272
2021-02-16;Кабардино-Балкария;2;-5.916666666666666
2021-02-16;Калининградская обл.;6;-3.611111111111111
2021-02-16;Калмыкия;2;-8.027777777777779
2021-02-16;Калужская обл.;1;-17.40277777777778
2021-02-16;Камчатский край;7;-12.222222222222223
2021-02-16;Карачаево-Черкессия;2;-10.333333333333332
2021-02-16;Карелия;6;-17.61111111111111
2021-02-16;Кемеровская обл.;4;-2.4722222222222223
2021-02-16;Кировская обл.;5;-22.875
2021-02-16;Коми;6;-30.52222222222222
2021-02-16;Костромская обл.;1;-19.63888888888889
2021-02-16;Краснодарский край;4;-6.537037037037038
2021-02-16;Красноярский край;7;-12.093333333333337
2021-02-16;Крым;2;-5.0
2021-02-16;Курганская обл.;5;-18.555555555555554
2021-02-16;Курская обл.;1;-16.61111111111111
2021-02-16;Ленинградская обл.;6;-9.722222222222223
2021-02-16;Липецкая обл.;1;-17.805555555555557
2021-02-16;Магаданская обл.;7;-29.045454545454547
2021-02-16;Марий Эл;3;-21.166666666666668
2021-02-16;Мордовия;3;-20.685185185185187
2021-02-16;Москва;1;-16.037037037037035
2021-02-16;Московская обл.;1;-16.9047619047619
2021-02-16;Мурманская обл.;6;-20.44949494949495
2021-02-16;Ненецкий АО;6;-27.229166666666664
2021-02-16;Нижегородская обл.;3;-19.958333333333336
2021-02-16;Новгородская обл.;6;-9.458333333333332
2021-02-16;Новосибирская обл.;4;-4.49537037037037
2021-02-16;Омская обл.;4;-16.25
2021-02-16;Оренбургская обл.;5;-21.07936507936508
2021-02-16;Орловская обл.;1;-20.11111111111111
2021-02-16;Пензенская обл.;3;-23.355555555555558
2021-02-16;Пермский край;5;-23.30555555555555
2021-02-16;Приморский край;7;-13.1984126984127
2021-02-16;Псковская обл.;6;-7.711111111111111
2021-02-16;Ростовская обл.;2;-8.828282828282825
2021-02-16;Рязанская обл.;1;-21.577777777777776
2021-02-16;Самарская обл.;3;-23.499999999999996
2021-02-16;Санкт-Петербург;6;-7.888888888888889
2021-02-16;Саратовская обл.;3;-20.76851851851852
2021-02-16;Саха (Якутия);7;-32.98456790123456
2021-02-16;Сахалинская обл.;7;-3.435185185185185
2021-02-16;Свердловская обл.;5;-21.34920634920635
2021-02-16;Смоленская обл.;1;-15.433333333333332
2021-02-16;Ставропольский край;2;-8.222222222222221
2021-02-16;Тамбовская обл.;1;-19.444444444444446
2021-02-16;Татарстан;3;-22.808641975308642
2021-02-16;Тверская обл.;1;-13.333333333333332
2021-02-16;Томская обл.;4;-16.238888888888887
2021-02-16;Тульская обл.;1;-20.319444444444446
2021-02-16;Тыва;4;-16.72222222222222
2021-02-16;Тюменская обл.;5;-19.38888888888889
2021-02-16;Удмуртия;5;-22.740740740740744
2021-02-16;Ульяновская обл.;3;-23.90740740740741
2021-02-16;ХМАО – Югра;5;-24.50292397660819
2021-02-16;Хабаровский край;7;-10.491111111111113
2021-02-16;Хакасия;4;-5.7555555555555555
2021-02-16;Челябинская обл.;5;-20.877777777777776
2021-02-16;Чувашия;3;-21.40740740740741
2021-02-16;Чукотский АО;7;-30.45925925925926
2021-02-16;Ямало-Ненецкий АО;5;-29.743055555555557
2021-02-16;Ярославская обл.;1;-16.377777777777776
2021-02-17;Адыгея;2;-9.166666666666666
2021-02-17;Алтай;4;1.185185185185185
2021-02-17;Алтайский край;4;-6.2936507936507935
2021-02-17;Амурская обл.;7;-16.196296296296296
2021-02-17;Архангельская обл.;6;-28.048888888888893
2021-02-17;Астраханская обл.;2;-11.203703703703704
2021-02-17;Башкортостан;5;-20.865079365079367
2021-02-17;Белгородская обл.;1;-13.944444444444443
2021-02-17;Брянская обл.;1;-10.0
2021-02-17;Бурятия;4;-19.376068376068375
2021-02-17;Владимирская обл.;1;-15.88888888888889
2021-02-17;Волгоградская обл.;2;-12.782051282051283
2021-02-17;Вологодская обл.;1;-18.166666666666668
2021-02-17;Воронежская обл.;1;-12.875
2021-02-17;Дагестан;2;-6.1269841269841265
2021-02-17;Еврейская АО;7;-10.152777777777777
2021-02-17;Забайкальский край;4;-20.44117647058824
2021-02-17;Ивановская обл.;1;-16.61111111111111
2021-02-17;Ингушетия;2;-9.277777777777779
2021-02-17;Иркутская обл.;4;-11.006944444444445
2021-02-17;Кабардино-Балкария;2;-9.666666666666668
2021-02-17;Калининградская обл.;6;-7.277777777777778
2021-02-17;Калмыкия;2;-10.824074074074074
2021-02-17;Калужская обл.;1;-11.291666666666668
2021-02-17;Камчатский край;7;-3.282051282051282
2021-02-17;Карачаево-Черкессия;2;-12.5
2021-02-17;Карелия;6;-24.708333333333332
2021-02-17;Кемеровская обл.;4;-7.888888888888889
2021-02-17;Кировская обл.;5;-20.763888888888886
2021-02-17;Коми;6;-32.51041666666666
2021-02-17;Костромская обл.;1;-18.48148148148148
2021-02-17;Краснодарский край;4;-8.00925925925926
2021-02-17;Красноярский край;7;-13.404040404040403
2021-02-17;Крым;2;-7.708333333333334
2021-02-17;Курганская обл.;5;-20.14814814814815
2021-02-17;Курская обл.;1;-14.25925925925926
2021-02-17;Ленинградская обл.;6;-16.63131313131313
2021-02-17;Липецкая обл.;1;-13.88888888888889
2021-02-17;Магаданская обл.;7;-24.092592592592585
2021-02-17;Марий Эл;3;-19.62962962962963
2021-02-17;Мордовия;3;-18.185185185185187
2021-02-17;Москва;1;-11.296296296296296
2021-02-17;Московская обл.;1;-12.261904761904763
2021-02-17;Мурманская обл.;6;-21.222222222222225
2021-02-17;Ненецкий АО;6;-28.611111111111114
2021-02-17;Нижегородская обл.;3;-17.27777777777778
2021-02-17;Новгородская обл.;6;-15.958333333333334
2021-02-17;Новосибирская обл.;4;-15.7979797979798
2021-02-17;Омская обл.;4;-20.76984126984127
2021-02-17;Оренбургская обл.;5;-17.824074074074073
2021-02-17;Орловская обл.;1;-12.555555555555557
2021-02-17;Пензенская обл.;3;-19.36111111111111
2021-02-17;Пермский край;5;-22.53472222222222
2021-02-17;Приморский край;7;-10.027777777777775
2021-02-17;Псковская обл.;6;-12.644444444444444
2021-02-17;Ростовская обл.;2;-9.878787878787877
2021-02-17;Рязанская обл.;1;-14.833333333333334
2021-02-17;Самарская обл.;3;-24.01587301587302
2021-02-17;Санкт-Петербург;6;-14.5
2021-02-17;Саратовская обл.;3;-20.425925925925927
2021-02-17;Саха (Якутия);7;-33.36959876543211
2021-02-17;Сахалинская обл.;7;-3.722222222222222
2021-02-17;Свердловская обл.;5;-21.777777777777775
2021-02-17;Смоленская обл.;1;-11.433333333333334
2021-02-17;Ставропольский край;2;-11.14285714285714
2021-02-17;Тамбовская обл.;1;-15.677777777777777
2021-02-17;Татарстан;3;-22.023809523809526
2021-02-17;Тверская обл.;1;-14.977777777777778
2021-02-17;Томская обл.;4;-20.73456790123457
2021-02-17;Тульская обл.;1;-12.61111111111111
2021-02-17;Тыва;4;-13.933333333333332
2021-02-17;Тюменская обл.;5;-22.368055555555554
2021-02-17;Удмуртия;5;-22.037037037037038
2021-02-17;Ульяновская обл.;3;-24.925925925925924
2021-02-17;ХМАО – Югра;5;-30.82748538011696
2021-02-17;Хабаровский край;7;-12.795555555555554
2021-02-17;Хакасия;4;-0.9999999999999997
2021-02-17;Челябинская обл.;5;-20.266666666666666
2021-02-17;Чувашия;3;-20.75925925925926
2021-02-17;Чукотский АО;7;-35.14930555555556
2021-02-17;Ямало-Ненецкий АО;5;-33.91228070175439
2021-02-17;Ярославская обл.;1;-16.366666666666667
2021-02-18;Адыгея;2;-8.61111111111111
2021-02-18;Алтай;4;-3.666666666666667
2021-02-18;Алтайский край;4;-10.423611111111112
2021-02-18;Амурская обл.;7;-18.598290598290596
2021-02-18;Архангельская обл.;6;-24.863247863247864
2021-02-18;Астраханская обл.;2;-12.638888888888888
2021-02-18;Башкортостан;5;-18.499999999999996
2021-02-18;Белгородская обл.;1;-11.611111111111109
2021-02-18;Брянская обл.;1;-13.722222222222221
2021-02-18;Бурятия;4;-10.661616161616163
2021-02-18;Владимирская обл.;1;-18.444444444444443
2021-02-18;Волгоградская обл.;2;-11.626984126984128
2021-02-18;Вологодская обл.;1;-21.60493827160494
2021-02-18;Воронежская обл.;1;-11.145833333333332
2021-02-18;Дагестан;2;-6.796296296296297
2021-02-18;Еврейская АО;7;-10.083333333333334
2021-02-18;Забайкальский край;4;-9.595238095238097
2021-02-18;Ивановская обл.;1;-20.47222222222222
2021-02-18;Ингушетия;2;-10.722222222222221
2021-02-18;Иркутская обл.;4;-12.818713450292398
2021-02-18;Кабардино-Балкария;2;-11.777777777777779
2021-02-18;Калининградская обл.;6;-11.222222222222221
2021-02-18;Калмыкия;2;-12.564814814814815
2021-02-18;Калужская обл.;1;-15.847222222222223
2021-02-18;Камчатский край;7;-1.876984126984127
2021-02-18;Карачаево-Черкессия;2;-9.972222222222221
2021-02-18;Карелия;6;-20.020202020202017
2021-02-18;Кемеровская обл.;4;-15.98611111111111
2021-02-18;Кировская обл.;5;-23.158730158730158
2021-02-18;Коми;6;-29.692307692307693
2021-02-18;Костромская обл.;1;-19.98148148148148
2021-02-18;Краснодарский край;4;-6.492063492063493
2021-02-18;Красноярский край;7;-18.85493827160494
2021-02-18;Крым;2;-3.833333333333334
2021-02-18;Курганская обл.;5;-18.555555555555554
2021-02-18;Курская обл.;1;-13.222222222222223
2021-02-18;Ленинградская обл.;6;-21.458333333333332
2021-02-18;Липецкая обл.;1;-14.944444444444445
2021-02-18;Магаданская обл.;7;-26.772727272727266
2021-02-18;Марий Эл;3;-20.092592592592595
2021-02-18;Мордовия;3;-17.14814814814815
2021-02-18;Москва;1;-16.000000000000004
2021-02-18;Московская обл.;1;-16.674603174603174
2021-02-18;Мурманская обл.;6;-16.976190476190478
2021-02-18;Ненецкий АО;6;-23.666666666666664
2021-02-18;Нижегородская обл.;3;-19.006172839506167
2021-02-18;Новгородская обл.;6;-19.61111111111111
2021-02-18;Новосибирская обл.;4;-17.555555555555557
2021-02-18;Омская обл.;4;-20.396825396825395
2021-02-18;Оренбургская обл.;5;-15.907407407407407
2021-02-18;Орловская обл.;1;-14.61111111111111
2021-02-18;Пензенская обл.;3;-17.37777777777778
2021-02-18;Пермский край;5;-24.395833333333332
2021-02-18;Приморский край;7;-9.133333333333333
2021-02-18;Псковская обл.;6;-18.533333333333335
2021-02-18;Ростовская обл.;2;-9.227777777777778
2021-02-18;Рязанская обл.;1;-16.68888888888889
2021-02-18;Самарская обл.;3;-23.31746031746032
2021-02-18;Санкт-Петербург;6;-18.666666666666668
2021-02-18;Саратовская обл.;3;-19.72222222222222
2021-02-18;Саха (Якутия);7;-32.71801346801346
2021-02-18;Сахалинская обл.;7;-8.944444444444446
2021-02-18;Свердловская обл.;5;-25.37037037037037
2021-02-18;Смоленская обл.;1;-17.166666666666664
2021-02-18;Ставропольский край;2;-11.285714285714283
2021-02-18;Тамбовская обл.;1;-14.355555555555554
2021-02-18;Татарстан;3;-23.180555555555557
2021-02-18;Тверская обл.;1;-18.283333333333335
2021-02-18;Томская обл.;4;-22.56060606060606
2021-02-18;Тульская обл.;1;-14.486111111111112
2021-02-18;Тыва;4;-8.511111111111111
2021-02-18;Тюменская обл.;5;-21.515873015873012
2021-02-18;Удмуртия;5;-22.703703703703706
2021-02-18;Ульяновская обл.;3;-23.453703703703706
2021-02-18;ХМАО – Югра;5;-33.51587301587302
2021-02-18;Хабаровский край;7;-14.159722222222223
2021-02-18;Хакасия;4;-7.652777777777779
2021-02-18;Челябинская обл.;5;-17.733333333333334
2021-02-18;Чувашия;3;-19.259259259259256
2021-02-18;Чукотский АО;7;-35.32142857142857
2021-02-18;Ямало-Ненецкий АО;5;-34.68300653594771
2021-02-18;Ярославская обл.;1;-21.0
2021-02-19;Адыгея;2;-4.611111111111111
2021-02-19;Алтай;4;-1.1296296296296287
2021-02-19;Алтайский край;4;-0.07142857142857162
2021-02-19;Амурская обл.;7;-16.133986928104576
2021-02-19;Архангельская обл.;6;-25.97325102880659
2021-02-19;Астраханская обл.;2;-11.592592592592593
2021-02-19;Башкортостан;5;-19.465277777777775
2021-02-19;Белгородская обл.;1;-15.851851851851853
2021-02-19;Брянская обл.;1;-20.652777777777775
2021-02-19;Бурятия;4;-14.212121212121213
2021-02-19;Владимирская обл.;1;-18.75
2021-02-19;Волгоградская обл.;2;-10.338888888888889
2021-02-19;Вологодская обл.;1;-22.41269841269841
2021-02-19;Воронежская обл.;1;-15.284722222222225
2021-02-19;Дагестан;2;-5.188888888888888
2021-02-19;Еврейская АО;7;-9.291666666666668
2021-02-19;Забайкальский край;4;-9.830065359477127
2021-02-19;Ивановская обл.;1;-20.444444444444443
2021-02-19;Ингушетия;2;-9.277777777777779
2021-02-19;Иркутская обл.;4;-18.14506172839506
2021-02-19;Кабардино-Балкария;2;-10.583333333333332
2021-02-19;Калининградская обл.;6;-8.666666666666666
2021-02-19;Калмыкия;2;-10.731481481481483
2021-02-19;Калужская обл.;1;-19.236111111111114
2021-02-19;Камчатский край;7;-1.1865079365079363
2021-02-19;Карачаево-Черкессия;2;-8.416666666666666
2021-02-19;Карелия;6;-22.772727272727266
2021-02-19;Кемеровская обл.;4;-5.037037037037037
2021-02-19;Кировская обл.;5;-22.214285714285715
2021-02-19;Коми;6;-32.41880341880342
2021-02-19;Костромская обл.;1;-21.51851851851852
2021-02-19;Краснодарский край;4;-5.953703703703703
2021-02-19;Красноярский край;7;-22.28947368421053
2021-02-19;Крым;2;-4.851851851851852
2021-02-19;Курганская обл.;5;-22.38888888888889
2021-02-19;Курская обл.;1;-17.574074074074076
2021-02-19;Ленинградская обл.;6;-16.205555555555556
2021-02-19;Липецкая обл.;1;-19.416666666666664
2021-02-19;Магаданская обл.;7;-26.11111111111111
2021-02-19;Марий Эл;3;-18.574074074074076
2021-02-19;Мордовия;3;-18.814814814814813
2021-02-19;Москва;1;-16.59259259259259
2021-02-19;Московская обл.;1;-17.212962962962962
2021-02-19;Мурманская обл.;6;-22.062499999999996
2021-02-19;Ненецкий АО;6;-28.993055555555554
2021-02-19;Нижегородская обл.;3;-19.895061728395063
2021-02-19;Новгородская обл.;6;-19.277777777777775
2021-02-19;Новосибирская обл.;4;-9.277777777777777
2021-02-19;Омская обл.;4;-19.287037037037035
2021-02-19;Оренбургская обл.;5;-20.904761904761905
2021-02-19;Орловская обл.;1;-20.305555555555557
2021-02-19;Пензенская обл.;3;-19.111111111111107
2021-02-19;Пермский край;5;-24.270833333333336
2021-02-19;Приморский край;7;-4.003472222222222
2021-02-19;Псковская обл.;6;-17.588888888888892
2021-02-19;Ростовская обл.;2;-9.924242424242424
2021-02-19;Рязанская обл.;1;-19.911111111111115
2021-02-19;Самарская обл.;3;-20.793650793650794
2021-02-19;Санкт-Петербург;6;-13.444444444444445
2021-02-19;Саратовская обл.;3;-17.652777777777782
2021-02-19;Саха (Якутия);7;-31.78333333333334
2021-02-19;Сахалинская обл.;7;-8.041666666666666
2021-02-19;Свердловская обл.;5;-27.62962962962963
2021-02-19;Смоленская обл.;1;-20.855555555555558
2021-02-19;Ставропольский край;2;-10.452380952380953
2021-02-19;Тамбовская обл.;1;-19.23333333333333
2021-02-19;Татарстан;3;-22.138888888888886
2021-02-19;Тверская обл.;1;-19.122222222222224
2021-02-19;Томская обл.;4;-21.575757575757574
2021-02-19;Тульская обл.;1;-18.819444444444446
2021-02-19;Тыва;4;-7.677777777777777
2021-02-19;Тюменская обл.;5;-26.09259259259259
2021-02-19;Удмуртия;5;-21.47222222222222
2021-02-19;Ульяновская обл.;3;-22.546296296296294
2021-02-19;ХМАО – Югра;5;-32.88888888888889
2021-02-19;Хабаровский край;7;-12.016460905349792
2021-02-19;Хакасия;4;-3.9555555555555557
2021-02-19;Челябинская обл.;5;-19.4
2021-02-19;Чувашия;3;-19.462962962962962
2021-02-19;Чукотский АО;7;-32.73611111111111
2021-02-19;Ямало-Ненецкий АО;5;-35.726190476190474
2021-02-19;Ярославская обл.;1;-19.77777777777778
2021-02-20;Архангельская обл.;6;-35.833333333333336
2021-02-21;Алтайский край;4;-13.444444444444445
2021-02-21;Амурская обл.;7;-16.666666666666668
2021-02-21;Архангельская обл.;6;-30.59722222222222
2021-02-21;Астраханская обл.;2;-4.722222222222222
2021-02-21;Башкортостан;5;-24.90740740740741
2021-02-21;Белгородская обл.;1;-1.0000000000000004
2021-02-21;Бурятия;4;-24.638888888888886
2021-02-21;Волгоградская обл.;2;-2.7222222222222214
2021-02-21;Вологодская обл.;1;-18.944444444444443
2021-02-21;Воронежская обл.;1;-1.4999999999999996
2021-02-21;Дагестан;2;-2.527777777777778
2021-02-21;Еврейская АО;7;-14.11111111111111
2021-02-21;Забайкальский край;4;-20.11111111111111
2021-02-21;Ингушетия;2;-3.0555555555555554
2021-02-21;Иркутская обл.;4;-26.430555555555557
2021-02-21;Кабардино-Балкария;2;-1.7777777777777775
2021-02-21;Калининградская обл.;6;4.000000000000002
2021-02-21;Калмыкия;2;-4.666666666666666
2021-02-21;Калужская обл.;1;-0.6666666666666663
2021-02-21;Камчатский край;7;-2.7222222222222223
2021-02-21;Карелия;6;-20.27777777777778
2021-02-21;Кемеровская обл.;4;-15.5
2021-02-21;Коми;6;-34.05555555555556
2021-02-21;Краснодарский край;4;1.7592592592592593
2021-02-21;Красноярский край;7;-29.759259259259256
2021-02-21;Крым;2;1.4444444444444453
2021-02-21;Курганская обл.;5;-22.944444444444443
2021-02-21;Курская обл.;1;-2.7222222222222214
2021-02-21;Липецкая обл.;1;-4.833333333333333
2021-02-21;Магаданская обл.;7;-15.055555555555555
2021-02-21;Москва;1;-7.25
2021-02-21;Московская обл.;1;-8.555555555555555
2021-02-21;Мурманская обл.;6;-26.759259259259256
2021-02-21;Ненецкий АО;6;-29.61111111111111
2021-02-21;Нижегородская обл.;3;-18.5
2021-02-21;Новосибирская обл.;4;-20.833333333333332
2021-02-21;Омская обл.;4;-27.555555555555557
2021-02-21;Оренбургская обл.;5;-28.805555555555557
2021-02-21;Пермский край;5;-25.833333333333332
2021-02-21;Приморский край;7;-6.833333333333333
2021-02-21;Псковская обл.;6;1.3888888888888888
2021-02-21;Самарская обл.;3;-21.5
2021-02-21;Санкт-Петербург;6;-9.055555555555555
2021-02-21;Саратовская обл.;3;-15.0
2021-02-21;Саха (Якутия);7;-33.64583333333333
2021-02-21;Сахалинская обл.;7;-16.5
2021-02-21;Свердловская обл.;5;-20.22222222222222
2021-02-21;Ставропольский край;2;-2.833333333333333
2021-02-21;Татарстан;3;-25.305555555555557
2021-02-21;Тульская обл.;1;-5.944444444444445
2021-02-21;Тюменская обл.;5;-27.166666666666668
2021-02-21;Ульяновская обл.;3;-23.22222222222222
2021-02-21;ХМАО – Югра;5;-31.59259259259259
2021-02-21;Хабаровский край;7;-17.583333333333332
2021-02-21;Хакасия;4;-15.333333333333334
2021-02-21;Челябинская обл.;5;-23.333333333333332
2021-02-21;Чувашия;3;-22.0
2021-02-21;Чукотский АО;7;-24.444444444444443
2021-02-21;Ямало-Ненецкий АО;5;-16.61111111111111
2021-02-21;Ярославская обл.;1;-18.833333333333332
2021-02-22;Адыгея;2;2.4444444444444438
2021-02-22;Алтай;4;-9.788888888888888
2021-02-22;Алтайский край;4;-17.460317460317462
2021-02-22;Амурская обл.;7;-20.08518518518519
2021-02-22;Архангельская обл.;6;-28.982638888888886
2021-02-22;Астраханская обл.;2;-2.333333333333334
2021-02-22;Башкортостан;5;-24.597222222222218
2021-02-22;Белгородская обл.;1;-0.5740740740740744
2021-02-22;Брянская обл.;1;0.7222222222222212
2021-02-22;Бурятия;4;-22.26388888888889
2021-02-22;Владимирская обл.;1;-19.166666666666664
2021-02-22;Волгоградская обл.;2;-7.412037037037037
2021-02-22;Вологодская обл.;1;-26.833333333333332
2021-02-22;Воронежская обл.;1;-5.381944444444444
2021-02-22;Дагестан;2;1.2777777777777781
2021-02-22;Еврейская АО;7;-13.305555555555555
2021-02-22;Забайкальский край;4;-23.500000000000004
2021-02-22;Ивановская обл.;1;-23.083333333333332
2021-02-22;Ингушетия;2;-0.16666666666666707
2021-02-22;Иркутская обл.;4;-23.21212121212121
2021-02-22;Кабардино-Балкария;2;1.1111111111111112
2021-02-22;Калининградская обл.;6;4.2777777777777795
2021-02-22;Калмыкия;2;-0.7222222222222223
2021-02-22;Калужская обл.;1;-7.361111111111111
2021-02-22;Камчатский край;7;-3.932539682539683
2021-02-22;Карачаево-Черкессия;2;-4.416666666666666
2021-02-22;Карелия;6;-24.644444444444446
2021-02-22;Кемеровская обл.;4;-18.25
2021-02-22;Кировская обл.;5;-29.70138888888889
2021-02-22;Коми;6;-35.034188034188034
2021-02-22;Костромская обл.;1;-27.027777777777775
2021-02-22;Краснодарский край;4;2.5486111111111107
2021-02-22;Красноярский край;7;-19.364864864864863
2021-02-22;Крым;2;2.833333333333333
2021-02-22;Курганская обл.;5;-24.296296296296294
2021-02-22;Курская обл.;1;-2.203703703703704
2021-02-22;Ленинградская обл.;6;-13.654320987654321
2021-02-22;Липецкая обл.;1;-9.63888888888889
2021-02-22;Магаданская обл.;7;-28.694444444444446
2021-02-22;Марий Эл;3;-26.555555555555554
2021-02-22;Мордовия;3;-19.185185185185187
2021-02-22;Москва;1;-13.518518518518519
2021-02-22;Московская обл.;1;-14.293650793650794
2021-02-22;Мурманская обл.;6;-24.232323232323232
2021-02-22;Ненецкий АО;6;-18.746913580246915
2021-02-22;Нижегородская обл.;3;-23.425925925925927
2021-02-22;Новгородская обл.;6;-9.805555555555555
2021-02-22;Новосибирская обл.;4;-25.15476190476191
2021-02-22;Омская обл.;4;-27.992063492063494
2021-02-22;Оренбургская обл.;5;-23.18253968253968
2021-02-22;Орловская обл.;1;-5.111111111111112
